Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Age,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
480,15.1,0.052339069,242.7512,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
371,15.5,0.042464962,81.5934,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,13.65,0.065732883,45.7402,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44,16.1,0.023625114,189.3846,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
903,5.175,0.051643608,107.3622,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1150,12.85,0.165694219,39.7164,0,2,2,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,9.5,0.041878397,32.99,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13,13.8,0.058091482,245.1802,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,5.78,0.047529101500000004,263.7568,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1298,19.7,0.026903714,96.0726,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1558,14.65,0.069112952,161.5552,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323,6.67,0.150554711,130.0626,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
854,6.11,0.089688978,131.2968,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
753,13.65,0.134975628,260.0936,0,2,2,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,17.2,0.15616879,160.6578,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
175,6.32,0.033754478,40.2822,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1185,4.88,0.133700752,52.9298,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277,5.425,0.115119905,88.3514,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
448,15.85,0.110030997,37.2506,8,2,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
937,7.5,0.051038045,121.7072,2,2,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,12.65,0.062837968,161.5578,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1424,9.06,0.017116983,211.956,4,2,0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1082,20.75,0.024129332,124.173,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43,8.93,0.049754975,152.134,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,9.0,0.046625941,79.7644,6,2,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1137,16.7,0.101561568,181.9292,5,1,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,6.36,0.005949644,165.6526,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
413,5.365,0.13956116,170.4764,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
614,14.1,0.126035694,86.4198,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
365,7.55,0.027164679,152.334,6,2,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1294,13.0,0.099325278,45.406,8,2,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
126,9.3,0.04357366,192.8846,5,1,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
904,17.6,0.082741482,118.7782,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,12.3,0.064565202,92.9804,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1133,7.05,0.084554569,109.8912,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1499,11.8,0.058451805,79.9618,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1472,17.25,0.113748685,251.3724,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1469,15.85,0.020603511,42.7112,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1505,18.85,0.052044976,192.1846,6,2,1,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1211,16.35,0.062764429,227.6062,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100,14.1,0.087977262,229.0668,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
553,7.905,0.010010425,249.0408,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1186,12.0,0.033946163,179.3976,1,0,2,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1002,12.15,0.058414678,163.4552,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
606,10.1,0.027106459,75.367,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
359,17.5,0.027022883,262.491,2,2,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40,18.35,0.058153409,152.034,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,17.1,0.128937661,112.3886,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1042,7.785,0.088846306,61.451,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
526,11.8,0.09357779,125.9704,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
397,13.15,0.165694678,171.8764,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
777,6.4,0.148392623,41.5796,4,2,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,8.5,0.098438394,51.1324,2,2,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1343,8.645,0.143303291,96.341,1,0,2,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1169,17.6,0.076276208,110.9202,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
877,9.1,0.175103435,127.5362,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,12.8,0.023511371,225.9404,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
102,7.63,0.06105276,95.4436,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
409,9.285,0.049559042,246.4144,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1197,13.6,0.119418124,231.03,7,2,1,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
653,8.895,0.072545601,176.237,7,2,1,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1477,16.35,0.090486828,195.211,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
410,17.6,0.056245075,43.3454,1,0,2,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
407,7.975,0.014618973,85.225,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
429,15.85,0.043479126,36.7164,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
635,15.7,0.045166237,178.666,1,0,2,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1070,8.985,0.057827101,128.831,8,2,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
889,20.35,0.089394766,260.1594,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
815,6.59,0.10550944,85.6908,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
573,19.85,0.005234153,264.0884,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,16.85,0.036390174,91.4488,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
441,19.35,0.03292824,173.1738,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1210,16.75,0.081252534,256.4988,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1169,17.6,0.076552407,110.5202,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
553,7.905,0.016758569,250.4408,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1223,17.85,0.044248175,126.202,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1239,7.785,0.038288087,103.1964,3,1,2,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1552,7.825,0.186032678,253.0698,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1315,9.0,0.031867464,101.0016,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,20.75,0.021370201,153.0024,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
511,11.1,0.193772568,190.3846,4,2,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
949,6.26,0.009866049,151.1366,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
321,18.2,0.082551042,147.3734,0,2,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1294,13.0,0.099729888,46.306,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
232,20.25,0.018801549,222.1772,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1498,8.695,0.119721451,95.5094,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47,7.27,0.071222087,113.5518,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
633,10.695,0.060371962,174.0712,5,1,2,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,12.85,0.033287541,198.4768,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
447,7.075,0.05858462,142.7128,3,1,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1066,20.2,0.11679292,196.211,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1214,8.195,0.031452265,94.3462,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,7.09,0.00721395,47.9034,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1398,6.095,0.081196619,141.4154,8,2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
337,19.35,0.049916364,80.2644,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
996,6.15,0.04627095,99.3384,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1027,17.35,0.02747716,87.9856,5,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1032,20.2,0.104704537,125.2678,4,2,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1465,17.7,0.012540003,167.0474,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
706,17.85,0.147023834,93.7436,3,1,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,9.395,0.159657596,224.972,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
140,15.75,0.141398626,250.5382,2,2,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205,7.475,0.148821808,241.2854,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
823,7.075,0.047809697,98.0068,3,1,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1135,6.445,0.029691762,92.6436,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1131,19.1,0.096715523,235.0958,6,2,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303,20.25,0.014790559,193.6162,6,2,1,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,15.0,0.054378253,59.1904,8,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
894,6.67,0.123428594,89.1514,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
646,13.0,0.029943463,60.222,5,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,16.7,0.052368061,112.7176,1,0,2,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
385,7.07,0.093861144,115.5834,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
169,6.48,0.033968647,148.0076,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
240,19.0,0.173154079,228.272,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,13.35,0.139735226,147.5392,7,2,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1190,5.98,0.043351896,146.6418,5,1,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141,9.3,0.042086652,122.4388,5,1,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1146,9.695,0.12848269,223.9404,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,15.0,0.049357077,62.6168,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
271,11.15,0.008326735,149.9708,2,2,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,20.85,0.021362955,103.2306,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1368,9.8,0.151420934,194.3478,0,2,2,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1059,16.35,0.032511818,165.0842,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1242,9.6,0.022323658,101.299,7,2,1,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1521,18.0,0.019292355,129.9994,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1065,13.35,0.048124443,216.7166,7,2,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,20.7,0.09261307,76.367,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
690,15.1,0.094697274,158.4604,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1011,16.2,0.035984104,260.6278,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
689,13.8,0.056596985,230.9984,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
263,15.6,0.2047,76.867,4,2,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691,21.1,0.020618324,129.3994,5,1,2,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1433,5.5,0.04709821,101.3016,8,2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
778,15.1,0.087584126,221.7456,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
373,15.7,0.038078899,122.9046,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
617,7.895,0.095102092,104.4332,2,2,1,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1206,17.2,0.011953902,164.5184,5,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,17.35,0.062799379,88.183,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1542,7.285,0.031125709,174.3054,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1544,20.25,0.026005891,180.9976,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
520,18.75,0.09246392,190.9504,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,15.85,0.107765165,59.5904,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
597,6.17,0.010647477,66.3826,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1430,19.5,0.015749341,182.2608,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1275,19.2,0.077628053,197.611,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1137,16.7,0.049467660999999996,181.2292,3,1,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
773,20.85,0.056695731,104.0648,3,1,2,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
866,14.5,0.063993068,260.4594,7,2,1,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939,11.395,0.069529262,233.1616,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
77,7.97,0.034452949,174.0422,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
973,7.71,0.06670068,55.2956,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
446,19.25,0.034699737,141.7496,8,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
447,7.075,0.058346939,142.2128,8,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
677,19.35,0.065203103,166.0816,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
455,11.6,0.078929571,79.9276,8,2,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
539,8.985,0.182514881,98.77,5,1,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
134,12.1,0.016895293,178.566,3,1,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1426,10.0,0.073379745,118.244,8,2,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1166,14.35,0.08075758,81.896,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
934,10.395,0.112271498,58.222,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1138,17.7,0.153741385,182.6292,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,8.1,0.127929521,211.4902,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
305,8.05,0.07838564,256.4646,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
880,9.195,0.078502143,108.7596,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
612,20.7,0.047684831,212.5876,3,1,2,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599,15.7,0.123159656,110.1544,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1220,15.1,0.0489524835,60.2194,5,1,2,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1527,18.35,0.053392944,193.8162,4,2,0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1273,16.5,0.036715907,180.0318,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1123,9.0,0.065236932,176.437,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
726,6.785,0.041947547,41.2112,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1107,19.5,0.082888496,178.6002,3,1,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,7.575,0.055390121,195.2768,8,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
384,18.2,0.012194556,57.7904,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1018,16.75,0.060495243,169.8106,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1189,7.47,0.06335837899999999,214.3218,6,2,1,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1141,20.35,0.014753811,231.7958,5,1,2,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
853,18.2,0.160707489,38.019,5,1,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
768,13.85,0.085622362,119.4124,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
613,6.635,0.046350909,37.4506,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
854,6.11,0.102920886,130.4968,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
214,15.25,0.026604781,86.2198,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
269,15.85,0.046625941,96.4094,6,2,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
963,15.2,0.031860325,235.1248,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
747,14.65,0.045797829,52.6666,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,20.75,0.021250002,150.5024,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
642,10.195,0.159936948,143.2154,8,2,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1191,7.605,0.129503146,164.021,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1071,18.0,0.142688846,88.5514,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
968,13.35,0.179484411,228.9352,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,18.35,0.089163056,191.3504,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
815,6.59,0.105761491,84.8908,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
689,13.8,0.056960814,230.0984,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
415,21.2,0.00704098,173.5738,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1193,10.5,0.011026594,166.4842,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1307,8.97,0.093203257,52.7956,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1371,10.895,0.026916794,50.9666,5,1,2,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1357,10.6,0.035264298,86.1224,7,2,1,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
965,13.65,0.015908424,231.1668,6,2,1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1535,19.0,0.017719277,211.0244,8,2,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1003,15.6,0.035334201,115.3518,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1086,6.8,0.065652494,48.9034,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,6.865,0.056919038,212.8218,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
652,10.8,0.048143292,40.2138,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
821,16.7,0.022047313,110.2886,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,18.85,0.090427268,126.2336,5,1,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
906,15.15,0.027779254,150.1708,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1556,10.5,0.069112952,238.3248,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1245,17.6,0.008033611,174.2422,3,1,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
